ell,C_ell_TT_LCDM,C_ell_TT_obs,sigma_TT,C_ell_TE_LCDM,C_ell_TE_obs,sigma_TE,C_ell_EE_LCDM,C_ell_EE_obs,sigma_EE
872,8886.845077500182,8816.331672505845,398.4996317430812,6.171041188822,6.290789159075375,0.9136520056223423,66.87952667324373,64.77808235226702,3.2158586734229693
873,8758.307659425454,8444.967239698,392.51096239047644,-2.833185942127365,-2.9014203077065375,0.8810862136003411,65.47799599431318,64.25794186761225,3.156333177392296
874,8629.61588034191,8096.478157151582,386.5223599889614,-11.843245120675919,-13.064311212364801,1.0215615013434294,64.11818737218377,62.14876612611949,3.0988102102832444
875,8500.896434832533,8222.748690379225,380.5394897648628,-20.85064503644845,-18.995164015633414,1.2788240343328132,62.80165968640231,63.43565689871674,3.0433447470330046
876,8372.276206792692,8359.867902403295,374.568012497513,-29.846889012334653,-26.961418887733878,1.5966553140516724,61.529934606413065,62.60743295378627,2.9899885861836903
877,8243.882149379833,8905.380546501001,368.61357918237513,-38.823483080856086,-42.09568790818407,1.9446634298193588,60.304495024488915,57.62830011273655,2.9387902591474364
878,8115.841164736923,7928.112953798398,362.68182570219835,-47.77194406529621,-50.13560836214337,2.308201468087155,59.12678352198468,62.799901694428236,2.8897949596205375
879,7988.279983604954,8068.122683659375,356.778367511284,-56.68380765772884,-57.43365476311062,2.6798405627603867,57.998200870505165,55.21184013729081,2.8430444962339743
880,7861.325044938473,7855.562106278047,350.90879433786336,-65.55063648628074,-68.49774042224661,3.055457185314631,56.92010456953489,52.39256454205542,2.798577271399321
881,7735.102375639472,8145.191539828514,345.0786649096234,-74.3640281638512,-72.62728084713467,3.432540624266077,55.89380742205636,56.943394869815414,2.756428289046115
882,7609.737470524413,8467.109221876977,339.29350170737155,-83.11562331052329,-85.88992189129038,3.809425337942709,54.920576149644546,52.69998134866285,2.71662919353343
883,7485.355172638839,7308.279229349992,333.5587857517918,-91.7971135420325,-82.73652996695364,4.184918677075211,54.001630048488906,54.86243683697804,2.679208341447518
884,7362.079554034843,7201.602173394892,327.8799514282625,-100.40024941650134,-94.97360000890475,4.55810828166031,53.138139687766355,46.78238102864825,2.6441909072690355
885,7240.033797125043,7576.527567886638,322.262381354608,-108.91684833186665,-107.86922897057116,4.928256561630624,52.33122565173902,55.96776222810867,2.6115990230157466
886,7119.340076727619,7335.302885939447,316.7114012966779,-117.33880236634016,-111.9011771562442,5.294739963238502,51.58195732692274,53.31745045672701,2.581451950961223
887,7000.119442915095,7574.87436541524,311.2322751365426,-125.65808605434987,-119.40199352020478,5.657012508861989,50.89135173562075,47.059485309294615,2.5537662874262415
888,6882.491704780444,7061.074578424826,305.83019989811254,-133.86676409044713,-137.25867312744444,6.014583110700914,50.260372417085854,46.52120136032842,2.528556194480398
889,6766.575315231811,6658.604340941804,300.51030083486427,-141.95699895374517,-147.15385498237393,6.367001020108407,49.68992835752041,53.88034854049486,2.5058336552259597
890,6652.487256927732,6826.894413465148,295.2776265843675,-149.92105844547012,-149.39641793488357,6.713846253893835,49.18087297008761,47.34803503192645,2.4856087472232495
891,6540.342929462428,6862.019020312355,290.137144394179,-157.7513231324018,-151.6727188089015,7.054723160594249,48.73400312605384,46.67532674009632,2.467889927616487
892,6430.256037910949,6664.170367797059,285.09373542366177,-165.4402936888951,-164.41274080068212,7.389256022298487,48.350058238141386,42.79214779241583,2.4526843226929835
893,6322.338482841925,6464.45241365077,280.15219012617973,-172.9805981304336,-185.15041561801,7.717086008123665,48.02971939711771,47.17382127209124,2.4399980140119575
894,6216.700251904575,6510.374144716945,275.31720371604814,-180.3649989316621,-186.817996677839,8.037869044470737,47.77360856259892,47.22028717330685,2.429836312920015
895,6113.449313095778,6429.8529494571385,270.59337172456503,-187.5864000219524,-188.20416769798098,8.351274318864387,47.58228780899666,49.31535806088452,2.4222040152627975
896,6012.691509810489,6380.325325638484,265.98518564932095,-194.63785365176693,-195.2928895194232,8.65698322893941,47.45625862748194,44.07453828410933,2.417105628424933
897,5914.53045777863,6084.166165872253,261.497028700957,-201.51256712303538,-183.8490660834669,8.954688648693303,47.39596128479133,43.7251595553628,2.4145455634844235
898,5819.067443988232,5776.09584195607,257.1331716513781,-208.2039093770839,-221.01611278667835,9.244094423662784,47.40177423964275,48.49063627734532,2.414528286234338
899,5726.401327694665,5763.504891644229,252.89776878741455,-214.70541743359436,-209.88972286352416,9.524915032969583,47.474013617477354,49.907339014886375,2.417058422068523
900,5636.628443612008,5936.801665752461,248.79485397373927,-221.01080267436834,-206.42214713430147,9.796875373989833,47.61293274418605,43.807380513937275,2.422140811195746
901,5549.842507382489,5349.833505758539,244.82833682883071,-227.11395696571336,-204.26382979881046,10.059710637643757,47.81872173942436,50.44656359006392,2.4297805122727247
902,5466.134523416238,5554.985527839036,241.00199901758884,-233.00895861346297,-237.17957647017693,10.313166250855964,48.09150717006216,48.18310861585299,2.4399827542551704
903,5385.592695192735,5292.2457285927585,237.31949066416365,-238.69007814479738,-233.50205845976907,10.55699786879104,48.431351764256746,51.10928040819094,2.4527528379773784
904,5308.302338112285,5315.022427193628,233.78432688840329,-244.15178391116407,-238.00351618960914,10.790971403809568,48.83825418658044,48.66494359385997,2.468095990605171
905,5234.345794983724,5528.900956427906,230.3998844692211,-249.3887475068163,-247.23554299887243,11.014863081243316,49.31214887457433,43.04172264504517,2.4860171775892805
906,5163.802354232475,5207.214214594855,227.1693986380795,-254.39584899761007,-255.5057283379183,11.228459514399518,49.852905937040425,49.471996520488496,2.5065208780116492
907,5096.748170909912,5107.1544137483115,224.09596000562905,-259.16818195490873,-254.1843040935474,11.431557792921678,50.46033111432652,53.142082399621636,2.5296108302138514
908,5033.256190583208,4732.479793873326,221.182511624458,-263.7010582896177,-293.13579962410006,11.623965579920608,51.13416580079457,48.850385754399404,2.5552897552892464
909,4973.396076181426,5136.401620335173,218.4318461907372,-267.9900128815693,-259.937840688423,11.805501214263229,51.874087129606885,50.87175671674381,2.583559066391319
910,4917.234137871507,5056.559705911136,215.8466033874464,-272.0308079996412,-270.5197022057769,11.975993815149417,52.67970811989984,52.219221417089436,2.6144185718597526
911,4864.833266034414,5326.535136767876,213.42926737170347,-275.8194375082546,-278.51923342708204,12.135283386683478,53.55057788635837,45.87305314567076,2.647866179911459
912,4816.252867409466,4751.255593594229,211.18216440861084,-279.35213085600924,-254.210070311984,12.283220920589017,54.48618191113757,58.97190767787337,2.683897612117969
913,4771.548804471272,4817.37477299054,209.1074606538631,-282.62535684250673,-291.00781361226836,12.419668495570237,55.485942378023,53.03194156214205,2.722506132138916
914,4730.773338101203,4782.447422975003,207.20716008724094,-285.6358271595707,-290.6922136513046,12.544499372097683,56.54921856865468,57.94691062946342,2.7636822952560496
915,4693.975073612,5018.115067742706,205.48310259896076,-288.38049970329223,-263.172218445864,12.65759808161879,57.67530732058074,57.43190136114025,2.8074137232113134
916,4661.198910180884,4641.764628791731,203.93696223069935,-290.8565816535843,-301.47273577741163,12.758860509374298,58.86344354684853,62.45229206768473,2.8536849077537387
917,4632.4859937437495,4689.007452739195,202.57024557298138,-293.06153231808776,-300.1295201791977,12.848193970145184,60.11280081677197,61.29136939118121,2.9024770451970796
918,4607.873673399244,4730.294480596786,201.38429032044752,-294.99306573755825,-296.8934453881805,12.925517276378155,61.42249199746368,60.72858022455467,2.9537679032328485
919,4587.395461368717,4624.788246729057,200.3802639863894,-296.64915305004865,-285.7273724978743,12.990760798236694,62.79156995564901,60.10429497235741,3.0075317202698715
920,4571.080996554286,4481.991078198728,199.55916277777,-298.0280246114504,-295.31747644400764,13.04386651521091,64.21902831923101,66.66343473830985,3.063739136713576
921,4558.956011734233,4597.5647445470795,198.9218106318128,-299.12817187018567,-316.04190057735485,13.084788058992684,65.70380229800068,59.85424943461473,3.122357156873945
922,4551.042304431159,4764.124772184005,198.4688584150732,-299.94834899407505,-306.92693652269355,13.113490747386802,67.24476956284518,69.30086427651469,3.1833491396129587
923,4547.3577114851905,4343.901575087093,198.20078328576847,-300.4875742476483,-308.4621085652886,13.12995160908616,68.84075118272919,65.2725102668486,3.2466748154089506
924,4547.916087360748,4574.259758400026,198.11788821997882,-300.7451311183973,-301.75936463532895,13.134159399191159,70.49051261868372,74.63843967912287,3.3122903272236086
925,4552.727286212047,4413.949127046826,198.22030170218338,-300.7205691907154,-295.1308965235566,13.12611460540196,72.19276477396527,72.73798114766029,3.3801482923926836
926,4561.797147728823,4799.023437151018,198.50797758044146,-300.4137047665103,-294.9327714569843,13.105829444858806,73.94616509949846,76.16851955953834,3.4501978827103867
927,4575.127486780247,4272.042697719907,198.98069508637536,-299.82462123171484,-323.0430051607748,13.073327851650662,75.7493187536619,76.03811491508026,3.522384919920584
928,4592.716086871344,4481.134014138195,199.6380590199569,-298.9536691681717,-285.09195925613665,13.028645455058346,77.6007798154087,71.29808925954825,3.5966519839460283
929,4614.556697422633,4690.179945566955,200.47950009894828,-297.8014662106032,-294.52518619103705,12.971829548644903,79.49905254967665,76.33764724037404,3.672938531363042
930,4640.639034880033,4956.098820125988,201.5042754726918,-296.3688966486366,-278.5043640252677,12.902939050356107,81.4425927239707,83.96484684650831,3.751181021843306
931,4670.948787658491,4657.620455622965,202.71146939979428,-294.6571107740779,-288.9615800752326,12.82204445384672,83.42980897496726,84.06831958296381,3.8313130505242037
932,4705.467624918998,4592.15140480265,204.09999408909056,-292.66752397390314,-278.6485331951134,12.729227771308606,85.45906422391663,90.08059125791354,3.9132654845180412
933,4744.173209175181,5131.068132538252,205.66859070312708,-290.40181556964814,-284.511875810121,12.624582468142048,87.52867713959104,89.1405520994953,3.9969666020211534
934,4787.039212721765,4486.698206957729,207.41583052324327,-287.8619274041485,-271.0230483745996,12.508213389889157,89.63692364745619,85.69051569258622,4.082342232724366
935,4834.035337873816,4373.737043248394,209.34011627518734,-285.0500621768105,-278.58447569561855,12.380236681936529,91.78203848371629,88.46299561812872,4.1693158984538305
936,4885.12734100172,4978.163857106601,211.43968361403734,-281.9686815288378,-283.1672404900711,12.240779702599097,93.9622167928143,94.40041937962188,4.2578089531781576
937,4940.277060343427,4832.981745326834,213.7126027670582,-278.62050388009254,-251.14681144448554,12.089980930323145,96.17561576694028,86.11475214937192,4.347740721704949
938,4999.442447571835,4778.69604985049,216.15678033297127,-275.0085020194863,-264.4040762345259,11.927989865896517,98.42035632605061,105.8488127779391,4.439028636553483
939,5062.577603091357,5217.5447156082755,218.769961235956,-271.1359004510587,-264.3915537554553,11.754966930740023,100.69452483685042,102.69633921106684,4.531588372631429
940,5129.632815034558,5183.646797547356,221.54973083257258,-267.0061724981219,-281.77439729791706,11.571083362580813,102.99617486916785,108.67161968487562,4.625333979463766
941,5200.554601925606,5073.922606151293,224.49351716962343,-262.62303716809157,-277.27949597445786,11.37652111009203,105.32332898808446,97.86259702286105,4.720178010820335
942,5275.285758974328,4983.890278724711,227.59859339085273,-257.9904557808449,-254.7203927549058,11.171472728437415,107.6739805801728,113.66784578500946,4.81603165167001
943,5353.765407960584,5555.18272173178,230.86208029021338,-253.1126283637103,-251.5182775620016,10.956141278110307,110.04609571213136,121.00901436815552,4.912804842452302
944,5435.929050665857,5588.258799684992,234.28094900932194,-247.9939898163447,-254.58397953084622,10.730740230026047,112.43761502009576,105.8194776537575,5.010406400707312
945,5521.708625804648,5498.119445885018,237.85202387654272,-242.6392058490934,-241.15952285854033,10.495493380568663,114.8464556278432,118.78735002725146,5.108744140140221
946,5611.032569405929,6057.128334826656,241.57198538505426,-237.0531686985081,-220.76873425548553,10.250634781242798,117.27051309210654,117.27629337878899,5.2077249872233775
947,5703.825878590435,5441.187084327434,245.43737330707063,-231.24099262405483,-224.28946528522013,9.996408688838919,119.70766337315217,111.51095896244442,5.307255095454409
948,5800.010178687282,5419.476177980829,249.4445899413,-225.20800919014232,-236.3135243654815,9.73306954366695,122.155764828775,124.82090673573403,5.407239957399125
949,5899.5037936294075,5724.042892963877,253.5899034905684,-218.95976233787152,-220.01473419182565,9.460881985618425,124.61266022981596,129.20380033214107,5.507584514650395
950,6002.221819564425,5990.466578527735,257.86945156642076,-212.50200325112408,-219.89169288252714,9.180120920782235,127.07617879529214,123.70494491070119,5.608193265833194
951,6108.076201614635,6171.899088617274,262.2792448174072,-205.8406850217202,-209.28775275928882,8.891071655367845,129.5441382452116,136.20032111648484,5.708970372781221
